時間,成交價,成交張數
09:18:15,"1,175",1
09:18:10,"1,175",2
09:17:55,"1,175",1
09:17:40,"1,175",1
09:17:30,"1,175",3
09:17:25,"1,180",2
09:17:15,"1,175",2
09:17:10,"1,175",2
09:16:55,"1,175",1
09:16:50,"1,175",2
09:16:45,"1,175",1
09:16:40,"1,175",1
09:16:25,"1,175",2
09:16:20,"1,175",1
09:16:10,"1,175",15
09:16:05,"1,175",5
09:16:00,"1,175",1
09:15:55,"1,175",6
09:15:50,"1,175",2
09:15:45,"1,175",4
09:15:40,"1,175",36
09:15:20,"1,175",3
09:15:15,"1,175",9
09:14:45,"1,175",2
09:14:40,"1,175",2
09:14:35,"1,175",1
09:14:25,"1,175",1
09:14:20,"1,175",6
09:14:05,"1,175",2
09:13:30,"1,175",2
09:13:10,"1,175",1
09:13:05,"1,175",1
09:13:00,"1,180",4
09:12:55,"1,175",1
09:12:35,"1,175",1
09:12:30,"1,180",1
09:12:25,"1,180",17
09:12:20,"1,180",1
09:12:05,"1,180",1
09:12:00,"1,175",1
09:11:55,"1,180",1
09:11:50,"1,175",1
09:11:35,"1,175",1
09:11:25,"1,175",1
09:11:15,"1,175",1
09:11:05,"1,175",1
09:10:50,"1,175",2
09:10:40,"1,175",1
09:10:30,"1,175",1
09:10:20,"1,175",1
09:09:55,"1,175",1
09:09:50,"1,175",1
09:09:40,"1,175",1
09:09:20,"1,175",1
09:09:15,"1,180",1
09:09:00,"1,175",1
09:08:55,"1,175",1
09:08:45,"1,175",2
09:08:35,"1,175",1
09:08:25,"1,175",1
09:08:10,"1,175",1
09:07:55,"1,175",1
09:07:50,"1,180",2
09:07:25,"1,175",1
09:07:15,"1,175",11
09:07:05,"1,175",2
09:07:00,"1,175",1
09:06:55,"1,175",1
09:06:40,"1,175",2
09:06:35,"1,175",2
09:06:20,"1,175",1
09:06:10,"1,175",3
09:06:05,"1,180",1
09:06:00,"1,175",1
09:05:50,"1,175",1
09:05:45,"1,175",4
09:05:40,"1,175",2
09:05:35,"1,175",1
09:05:30,"1,175",1
09:05:25,"1,175",1
09:05:20,"1,175",1
09:05:00,"1,175",1
09:04:50,"1,175",12
09:04:45,"1,175",1
09:04:25,"1,175",1
09:04:20,"1,180",2
09:04:15,"1,175",8
09:04:10,"1,175",16
09:04:05,"1,175",25
09:04:00,"1,175",8
09:03:55,"1,175",8
09:03:50,"1,175",29
09:03:45,"1,175",31
09:03:40,"1,170",83
09:03:35,"1,175",2
09:03:30,"1,175",37
09:03:25,"1,170",102
09:03:20,"1,170",159
09:03:15,"1,180",2
09:03:10,"1,180",1
09:03:05,"1,175",4
09:03:00,"1,180",1
09:02:45,"1,180",14
09:02:40,"1,180",1
09:02:35,"1,175",1
09:02:30,"1,175",1
09:02:20,"1,175",1
09:02:15,"1,180",1
09:02:00,"1,175",2
09:01:50,"1,180",1
09:01:45,"1,175",3
09:01:40,"1,180",3
09:01:25,"1,180",3
09:01:15,"1,175",7
09:01:00,"1,180",1
09:00:50,"1,175",2
09:00:40,"1,175",2
09:00:30,"1,175",29
09:00:15,"1,180",8
