時間,成交價,成交張數
11:50:00,170.0,3
11:49:55,170.0,1
11:49:50,170.0,9
11:49:45,170.0,6
11:49:40,170.0,5
11:49:35,170.0,7
11:49:30,170.0,3
11:49:20,170.0,2
11:49:15,170.0,2
11:49:10,170.0,2
11:49:05,170.0,2
11:49:00,170.5,31
11:48:50,170.0,1
11:48:45,170.0,2
11:48:40,170.0,5
11:48:35,170.5,3
11:48:30,170.0,2
11:48:25,170.0,3
11:48:20,170.0,15
11:48:10,170.0,4
11:48:05,170.0,8
11:48:00,170.0,4
11:47:55,170.0,5
11:47:50,170.0,1
11:47:45,170.0,7
11:47:40,170.0,6
11:47:35,170.0,3
11:47:30,170.0,7
11:47:25,170.0,5
11:47:20,170.0,8
11:47:10,170.0,6
11:47:05,170.0,7
11:47:00,170.0,5
11:46:55,170.0,2
11:46:50,170.0,3
11:46:45,170.0,3
11:46:40,170.0,7
11:46:35,170.0,2
11:46:30,170.0,4
11:46:25,170.5,4
11:46:20,170.0,9
11:46:15,170.0,5
11:46:10,170.0,6
11:46:00,170.0,7
11:45:55,170.5,4
11:45:50,170.5,6
11:45:45,169.5,4
11:45:40,170.0,16
11:45:35,170.0,6
11:45:30,170.0,4
11:45:25,170.0,10
11:45:20,170.0,6
11:45:15,170.0,5
11:45:10,170.0,14
11:45:05,170.0,8
11:45:00,170.0,12
11:44:55,170.0,10
11:44:50,170.0,7
11:44:45,170.0,7
11:44:35,170.0,4
11:44:30,170.0,18
11:44:25,170.0,4
11:44:20,170.0,3
11:44:15,170.0,6
11:44:10,170.0,9
11:44:05,170.0,7
11:44:00,170.0,4
11:43:50,170.0,3
11:43:45,170.0,5
11:43:35,170.0,6
11:43:30,170.0,8
11:43:25,170.0,2
11:43:20,170.0,13
11:43:15,170.0,10
11:43:10,170.0,2
11:43:05,170.0,4
11:43:00,170.0,9
11:42:55,170.0,7
11:42:50,170.0,7
11:42:45,170.0,4
11:42:40,170.0,9
11:42:35,170.0,16
11:42:30,169.5,25
11:42:25,170.0,17
11:42:20,170.0,6
11:42:15,170.0,17
11:42:10,170.0,27
11:42:05,170.0,10
11:42:00,170.0,6
11:41:55,170.0,9
11:41:50,170.0,3
11:41:45,170.0,52
11:41:40,170.0,6
11:41:35,170.0,11
11:41:30,170.0,3
11:41:25,170.0,1
11:41:20,170.0,1
11:41:15,170.0,7
11:41:10,170.0,2
11:41:05,170.5,3
11:41:00,170.0,5
11:40:55,170.0,2
11:40:50,170.0,4
11:40:45,170.0,11
11:40:35,170.0,6
11:40:30,170.0,11
11:40:25,170.0,14
11:40:20,170.0,2
11:40:15,170.0,2
11:40:10,170.0,17
11:40:05,170.0,1
11:40:00,170.0,2
11:39:55,170.0,3
11:39:50,170.0,5
11:39:45,170.0,10
11:39:40,170.0,3
11:39:35,170.0,13
11:39:30,170.0,16
11:39:25,170.0,18
11:39:20,170.0,103
11:39:15,170.0,13
11:39:10,170.0,4
11:39:05,170.0,31
11:39:00,170.0,6
11:38:55,170.0,6
11:38:50,170.0,4
11:38:45,170.0,3
11:38:40,170.0,1
11:38:35,170.0,7
11:38:30,170.0,5
11:38:25,170.0,6
11:38:20,170.0,8
11:38:05,170.0,4
11:38:00,170.0,4
11:37:55,170.0,4
11:37:50,170.0,3
11:37:45,170.5,4
11:37:35,170.0,6
11:37:30,170.0,27
11:37:25,170.0,2
11:37:20,170.0,4
11:37:15,170.0,2
11:37:10,170.0,33
11:37:05,170.0,14
